1496670033840605378	1496670033.84	"1/0"	"1/0"	-0.356452546823	2.43883767789	"1/0"	"1/0"	"1/0"	"1/0"	0.512608482403	1.72504437479	"1/0"	"1/0"	
1496670033961186205	1496670033.96	"1/0"	"1/0"	-0.355892339938	2.43902118181	"1/0"	"1/0"	"1/0"	"1/0"	0.512608482403	1.72504437479	"1/0"	"1/0"	
1496670034061220012	1496670034.06	"1/0"	"1/0"	-0.356011282532	2.43866377856	"1/0"	"1/0"	"1/0"	"1/0"	0.512608482403	1.72504437479	"1/0"	"1/0"	
1496670034140984149	1496670034.14	"1/0"	"1/0"	-0.356693362802	2.43834278867	"1/0"	"1/0"	"1/0"	"1/0"	0.512608482403	1.72504437479	"1/0"	"1/0"	
1496670034261301716	1496670034.26	"1/0"	"1/0"	-0.355683702046	2.43923430744	"1/0"	"1/0"	"1/0"	"1/0"	0.512608482403	1.72504437479	"1/0"	"1/0"	
1496670034361177528	1496670034.36	"1/0"	"1/0"	-0.356004771947	2.44001706809	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034440300638	1496670034.44	"1/0"	"1/0"	-0.355848329936	2.43976961658	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034560515425	1496670034.56	"1/0"	"1/0"	-0.356708675806	2.43945484758	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034661161181	1496670034.66	"1/0"	"1/0"	-0.356411399501	2.4388597796	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034740569332	1496670034.74	"1/0"	"1/0"	-0.357042183333	2.43881712621	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034860764989	1496670034.86	"1/0"	"1/0"	-0.356681412442	2.43856234421	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670034961060514	1496670034.96	"1/0"	"1/0"	-0.355722267045	2.43824276392	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035040212566	1496670035.04	"1/0"	"1/0"	-0.355822199722	2.4387564254	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035160428852	1496670035.16	"1/0"	"1/0"	-0.355445408971	2.43895726976	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035224742068	1496670035.22	"1/0"	"1/0"	-0.35554513579	2.43925277932	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035344603595	1496670035.34	"1/0"	"1/0"	-0.35533955058	2.43950015893	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035424670097	1496670035.42	"1/0"	"1/0"	-0.356086264235	2.43915378152	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035524765573	1496670035.52	"1/0"	"1/0"	-0.356142330146	2.43931436365	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035645756920	1496670035.65	"1/0"	"1/0"	-0.357222488041	2.43923118405	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035725198226	1496670035.73	"1/0"	"1/0"	-0.356889606406	2.43927855105	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035857185999	1496670035.86	"1/0"	"1/0"	-0.357893900808	2.43891735303	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670035937610267	1496670035.94	"1/0"	"1/0"	-0.357932026627	2.43857050401	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036056813254	1496670036.06	"1/0"	"1/0"	-0.357669528655	2.43919259161	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036156411557	1496670036.16	"1/0"	"1/0"	-0.358333522893	2.43887580884	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036236297666	1496670036.24	"1/0"	"1/0"	-0.358385417127	2.43925703198	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036356085775	1496670036.36	"1/0"	"1/0"	-0.357654866856	2.43986868642	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036452450780	1496670036.45	"1/0"	"1/0"	-0.356876370135	2.44037570233	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036533018070	1496670036.53	"1/0"	"1/0"	-0.357058979089	2.4395461473	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036652678634	1496670036.65	"1/0"	"1/0"	-0.356832469321	2.43900005547	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036752682878	1496670036.75	"1/0"	"1/0"	-0.356943769973	2.43884607157	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036832514308	1496670036.83	"1/0"	"1/0"	-0.356594818571	2.43966171547	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670036952404438	1496670036.95	"1/0"	"1/0"	-0.356399224354	2.43961532579	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
1496670037052824059	1496670037.05	"1/0"	"1/0"	-0.357084990512	2.43953451522	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	"1/0"	
